Client_ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Income Band,Loan_to_Deposit_Ratio,CC_Utilization,Savings_Loan_Ratio,Income_Loan_Ratio,High_Loan_Flag,Low_Income_Flag,High_CC_Usage_Flag,Defaulter
IND53599,Rebecca Williams,31,6904,2019-03-08,Jeremy Vasquez,African,Electrical Engineer,High,Jade,26707.69,8541.26,2,219.49,144677.61,191567.38,136370.0,160072.4,12880.51,55336.37,2,1,3,1,22,low,0.7552309231601386,0.008218231969210668,1.3240983084798106,0.18460140318462961,0,1,0,0
IND80666,Kenneth Harper,27,41327,2008-03-24,Stephen Payne,Australian,Account Representative III,High,Jade,156845.16,50036.27,2,4489.17,1275318.57,2047305.69,982895.07,396254.82,98999.39,1615706.42,1,2,3,2,1,mid,0.6229253284481785,0.028621667199538278,1.6053288461052293,0.12298508276015688,0,0,0,0
IND38255,Ann Henry,81,1849,2018-03-09,Benjamin Kim,Australian,Database Administrator IV,Mid,Silver,164004.75,3279.5,1,1416.0,892576.0,575717.5,189986.78,277726.12,29947.0,463893.5,3,2,3,1,2,mid,1.5503714902701906,0.008633896221701529,0.6450066989869695,0.18374317684573283,1,0,0,0
IND65519,Adam Reyes,80,23779,2019-06-23,Jonathan Hawkins,American,Speech Pathologist,High,Gold,185865.95,17603.16,1,2595.57,1092209.21,1448756.02,707789.2,382206.17,34482.65,179563.9,3,2,3,2,3,mid,0.7538945096125333,0.01396474171861634,1.3264455247301519,0.1701743110459815,0,0,0,0
IND59539,Donna Meyer,42,6258,2016-01-29,Anthony Simpson,European,Research Assistant III,High,Platinum,413015.12,53907.38,1,3046.93,483023.83,46434.06,47007.32,9286.81,41929.05,1116113.42,2,4,4,1,4,high,7.713310880310036,0.007377284377924749,0.09613202707590632,0.8550615797670653,1,0,0,1
IND85074,Dorothy Lane,53,30570,2016-04-26,Bruce Butler,African,Software Test Engineer I,Mid,Silver,114440.95,39806.56,1,3792.41,220084.75,544268.0,294198.92,498667.16,22989.67,593855.71,1,2,4,2,8,mid,0.4043683435286139,0.03313857466983126,2.472992779040834,0.5199858212802758,0,0,0,0
IND67670,Bobby Brooks,49,39681,2016-06-04,Raymond Alexander,European,Editor,High,Gold,163181.15,32889.56,1,3657.24,599145.38,426895.02,235154.04,122822.76,5290.65,257602.64,0,2,3,1,9,mid,1.4034958257336996,0.022412147344150063,0.7125065694197515,0.27235651842570074,1,0,0,0
IND46130,Andrew Hamilton,51,34558,2018-09-25,Jason Duncan,Australian,Accountant III,High,Silver,128079.37,31635.53,1,6381.32,183650.28,1011443.27,382533.03,210004.15,42183.93,610424.65,3,1,1,1,10,mid,0.1815724967139556,0.04982316785425187,5.507441995147288,0.6974090608660708,0,0,0,0
IND20451,Shawn Gardner,35,2267,2015-11-20,Joe Hanson,American,Software Test Engineer III,High,Jade,181474.51,37963.25,3,4394.0,926943.88,571620.95,351766.74,49247.34,70674.11,1686633.52,1,2,2,1,11,mid,1.6216058532816093,0.024212766717415207,0.6166726613301846,0.19577723497588956,1,0,0,0
IND78694,Samuel Ramirez,26,11720,2003-08-28,Dennis Morris,American,GIS Technical Architect,Mid,Jade,246394.3,35706.54,1,4524.56,339448.25,1325711.68,506889.76,500651.12,19861.2,431800.16,0,2,3,1,12,mid,0.2560498295858344,0.018363087058576085,3.905489794378113,0.7258670482883118,0,0,0,0
IND42335,Bruce Ford,82,26061,2018-12-11,Samuel Fowler,Asian,Programmer Analyst II,High,Platinum,139337.05,9522.63,1,304.59,553308.33,279570.08,71163.29,137243.49,37847.67,927484.27,2,1,4,1,13,mid,1.9791399996053223,0.0021859943052763477,0.5052699631229662,0.25182532449524964,1,0,0,0
IND15060,Eric Harrison,45,36547,2015-01-30,Steve Diaz,European,Programmer Analyst II,High,Platinum,396219.01,7217.21,2,8639.9,1377169.25,1373494.45,755421.95,202361.52,69776.62,687064.56,2,4,1,1,14,high,1.0026755106271632,0.021805869380659273,0.9973316271784811,0.28770538531287615,1,0,0,0
IND19481,Michael Bailey,74,37012,2020-08-18,Adam Hernandez,Asian,Safety Technician IV,Mid,Jade,86385.43,11743.34,1,2450.37,994548.81,1040580.0,699700.34,110516.77,36387.26,1140703.77,2,2,1,1,15,low,0.955763909592954,0.028365546963584634,1.046283489046371,0.086858914358503,0,0,0,0
IND36189,Jeremy Burton,69,13041,2006-11-25,Bobby Burton,Australian,Staff Accountant I,High,Gold,71898.24,14226.3,1,2691.56,622949.74,571028.48,351753.55,73548.47,21108.26,671717.81,3,1,1,2,1,low,1.0909258657450398,0.03743568636122822,0.9166525682847984,0.11541579563799835,1,0,0,0
IND65594,Julie Bennett,39,19864,2006-04-24,Dennis Morris,American,Budget/Accounting Analyst III,High,Gold,56041.92,10032.32,1,2562.97,51079.43,293506.39,105434.33,172342.39,21220.97,401454.45,2,1,2,1,2,low,0.17403174706338848,0.045733086130291645,5.746077907563223,1.0971523938862984,0,0,0,0
IND17557,Benjamin Crawford,69,29315,2013-11-09,Keith Griffin,Asian,Accounting Assistant I,Mid,Jade,82530.07,45451.7,1,3140.53,727372.61,358100.59,326688.26,162841.53,33681.19,538444.12,0,2,2,1,3,low,2.0311963405835316,0.03805316004150778,0.49232069586408994,0.11346326319125041,1,0,0,0
IND79396,Henry Stanley,58,16915,2013-03-05,Joe Hanson,European,Media Manager I,High,Jade,150098.37,5591.88,1,2055.53,956521.44,1207014.6,359536.26,536222.65,49878.64,466198.2,3,1,3,1,4,mid,0.7924688228357231,0.013694552354602173,1.2618792933048326,0.15692107209126324,0,0,0,0
IND25908,Shawn Knight,44,36071,1995-06-21,George Lewis,European,Senior Cost Accountant,High,Gold,156938.29,46310.4,1,4860.31,723968.64,1619690.63,828678.93,260406.07,53990.11,587197.27,3,2,3,1,5,mid,0.44697958125066173,0.030969561150630858,2.2372386568605527,0.21677498321367208,0,0,0,0
IND47180,Kelly Price,81,30027,1996-10-23,Dennis Morris,Australian,Research Assistant III,High,Gold,53693.89,10342.61,1,129.2,653263.32,553673.86,422390.36,118725.94,28402.27,77920.42,2,1,3,1,6,low,1.1798702557858334,0.002406232768640291,0.8475508148114748,0.08219333349040119,1,0,0,0
IND67526,Adam Campbell,62,32125,2016-07-29,Nicholas Cunningham,Asian,Quality Engineer,High,Jade,133956.9,66262.14,3,2796.77,603502.59,1194875.52,926364.16,403706.82,68102.23,579642.78,0,4,3,2,7,mid,0.5050756998477334,0.020878133034743767,1.9799012263064169,0.221965741320239,0,0,0,0
IND54629,Wayne Baker,80,6166,2007-03-10,Keith Griffin,European,Safety Technician I,Low,Jade,254879.14,44810.67,1,8013.0,824821.2,1755886.45,593368.53,531125.38,42845.41,1274763.06,2,2,3,2,8,mid,0.46974632074315154,0.031438429871356165,2.1288085804186307,0.30901138294091934,0,0,0,0
IND96473,Catherine Carter,50,42748,2013-10-04,Paul Larson,European,Account Representative IV,High,Gold,276078.13,28839.58,1,3502.89,316820.38,95358.5,105953.89,55398.75,4418.68,301499.11,2,2,3,1,9,mid,3.3224135937287858,0.012688038662504564,0.3009860025387698,0.8714026828974744,1,0,0,0
IND43465,Jimmy Wheeler,70,10813,2002-06-17,Mark Montgomery,European,Senior Cost Accountant,Mid,Silver,99008.0,13014.8,1,1651.68,266807.7,89360.51,35744.2,16649.88,24105.6,1040611.1,1,1,3,2,10,low,2.985745012134051,0.016682288131441014,0.33492477790211905,0.3710837416945473,1,0,0,0
IND88769,Jose Berry,28,11425,2016-03-28,Ernest Rivera,European,Project Manager,High,Jade,135470.95,24159.8,1,1588.1,172132.99,607089.96,206762.52,270462.98,38316.39,661025.11,3,1,4,2,11,mid,0.2835378626858895,0.011722808382735867,3.5268658057536455,0.7870132809113857,0,0,0,0
IND69918,Margaret Dixon,55,10548,2021-07-15,Jason Duncan,European,Engineer II,Low,Jade,212962.85,11049.02,2,1721.27,1020310.45,301089.99,129737.96,113900.14,10271.75,227929.55,1,2,4,1,12,mid,3.3887225763011166,0.008082489466672288,0.2950964480515744,0.20872357995674398,1,0,0,0
IND97771,Phillip Hansen,38,40115,2002-03-15,Ernest Rivera,European,Operator,High,Jade,482930.15,55930.0,1,1173.59,121454.67,774807.12,528277.58,218354.73,24233.86,1022501.92,3,5,1,1,13,high,0.15675471573266553,0.002430144395767909,6.379393345851638,3.976217184763524,0,0,0,0
IND94851,Kelly Lawrence,31,41382,2019-03-05,Chris Armstrong,Asian,Engineer II,Low,Jade,128959.86,25110.87,1,3790.97,806945.24,245076.81,181912.68,85600.02,41412.81,797732.57,0,2,2,2,14,mid,3.292621756858098,0.02939651121367136,0.30370934426267965,0.15981240541202968,1,0,0,0
IND53003,David Miller,34,36032,1999-06-21,Joshua Little,European,Marketing Assistant,High,Platinum,132501.2,14717.4,2,3371.38,133394.92,251158.75,68738.18,166293.53,11044.07,795994.89,1,1,3,2,15,mid,0.5311179461949148,0.02544414672890399,1.882820935888556,0.9933001871937839,0,0,0,0
IND48530,Keith Wright,73,2392,2007-10-23,George Lewis,European,Librarian,Low,Silver,53797.08,10630.4,3,2190.23,598368.72,373578.97,383036.67,72776.97,27516.02,653279.09,1,2,1,1,17,low,1.6017194929315228,0.040712803730001634,0.6243290414239416,0.0899062369271137,1,0,0,0
IND85022,Carolyn Wagner,75,39147,1996-06-14,Chris Armstrong,European,Web Developer IV,High,Silver,482930.15,47984.5,1,3730.42,1236855.48,1284147.66,791393.32,786017.82,12251.73,750199.63,1,5,1,1,18,high,0.9631723185453827,0.007724553938650229,1.038235816331399,0.39044994133797273,0,0,0,0
IND52278,Frank Brown,27,9456,2010-02-22,Jonathan Hawkins,American,Research Assistant IV,Mid,Platinum,33978.42,19861.45,1,1037.14,657151.11,473402.12,136760.61,179682.4,19459.44,316231.97,0,1,1,2,19,low,1.3881456817554056,0.030523490188081436,0.7203854822365201,0.051705641870245574,1,1,0,0
IND46035,Kevin Davis,51,5889,2014-11-03,Ernest Rivera,European,Accountant I,Mid,Jade,104500.25,16395.9,1,4071.01,1156725.66,687505.09,164114.12,220755.67,17851.2,499874.13,3,1,2,1,20,mid,1.6824975918614686,0.03895693992160842,0.5943544897289177,0.0903414297126067,1,0,0,0
IND88500,Bobby Mitchell,46,20737,2018-11-26,Anthony Berry,European,Help Desk Operator,Mid,Jade,96229.97,57912.0,1,9458.98,838614.5,1785745.06,499403.28,1176170.39,35061.52,1283849.91,2,5,2,1,21,low,0.46961602656225965,0.09829557155327417,2.1293992148604644,0.11474875510171985,0,0,0,0
IND59334,Martin Baker,63,4409,2005-03-21,Keith Griffin,American,Senior Editor,Low,Jade,92773.75,4323.54,1,3337.91,195565.56,2047305.69,1382146.1,508084.69,31080.74,1310289.37,2,2,3,1,22,low,0.0955233802454174,0.03597903463017249,10.468641204163754,0.47438694995996766,0,0,0,0
IND43447,Heather Myers,85,20250,2001-03-14,Anthony Berry,European,Marketing Assistant,High,Silver,69441.37,4001.19,1,1463.09,31365.79,93106.15,109895.78,32480.31,7873.9,374900.4,3,1,3,2,1,low,0.3368820390824662,0.021069428482338,2.9683979594201846,2.2139205735318455,0,0,0,0
IND89715,Evelyn Gilbert,36,4392,1996-06-09,Ernest Rivera,European,Engineer IV,High,Jade,159584.92,29373.76,1,5558.21,674240.19,815830.63,384316.91,339210.24,43670.84,316959.21,3,2,3,1,2,mid,0.8264462798774221,0.0348291678510152,1.2099999983537024,0.23668853048245533,0,0,0,0
IND15214,Joe Green,39,30152,2021-12-26,Roy Rice,American,VP Product Management,Mid,Silver,36326.86,18414.0,1,3041.28,751165.61,782751.87,334611.49,136712.69,12228.89,631723.07,3,1,3,2,3,low,0.9596471600129844,0.08371986778598901,1.0420496606040714,0.048360653720075586,0,1,0,0
IND40338,Lawrence Ray,46,15607,2002-07-03,Paul Holmes,European,Senior Cost Accountant,High,Jade,181136.14,30762.96,2,2454.61,256129.1,573794.84,558891.07,137859.8,43285.01,1123611.84,0,2,3,2,4,mid,0.44637748843057307,0.013551188550494735,2.2402563307322114,0.707206402133899,0,0,0,0
IND51774,Carol Collins,58,9282,2019-12-06,Mark Montgomery,American,Web Developer IV,Low,Jade,141030.82,23341.14,1,4405.63,1036262.08,645661.43,218963.44,287684.27,25856.95,1771415.7,2,2,3,1,8,mid,1.6049620284659682,0.03123877439527917,0.6230676986433127,0.1360957064682945,1,0,0,0
IND57665,Richard Bishop,28,23628,2016-09-04,Shawn Cook,European,Research Associate,Low,Jade,387437.27,17359.55,1,5189.07,375623.85,518662.85,304043.74,259987.21,56830.58,111184.56,2,4,3,1,9,high,0.7242158355389906,0.013393316514455833,1.3808038244089031,1.0314501301462884,0,0,0,0
IND66976,Doris Anderson,80,24295,2003-06-21,Raymond Alexander,Asian,Computer Systems Analyst III,High,Platinum,156417.86,7530.17,2,2824.71,417821.92,490114.98,207927.57,278523.93,11971.13,670583.6,2,2,4,2,10,mid,0.8524977529711544,0.01805874330425731,1.173023614526917,0.3743648959959667,0,0,0,0
IND40082,Timothy Dixon,35,18576,2012-12-09,Bobby Burton,European,Programmer II,Low,Jade,212764.95,41923.37,1,9458.98,134687.93,1816438.36,491238.05,475358.49,93046.2,2889635.17,2,2,4,1,11,mid,0.0741494635280938,0.044457416296916304,13.486274133945976,1.5796883092665521,0,0,0,0
IND46584,Earl Peters,53,11654,2020-02-16,Shawn Wallace,African,Automation Specialist IV,High,Jade,49412.97,4016.32,2,764.02,664358.27,103189.39,47023.01,14446.52,20289.35,823954.96,1,1,1,2,12,low,6.438241989430871,0.015461932050189819,0.15532190160691173,0.07437699229005308,1,1,0,1
IND25515,Bobby Phillips,32,36896,2013-09-23,Jeremy Vasquez,European,Automation Specialist IV,High,Jade,152124.83,31244.16,1,7548.22,302888.82,939245.76,278589.84,315602.49,26011.35,1038657.52,2,2,2,2,13,mid,0.32248090177965677,0.049618592509726445,3.1009588168326623,0.5022464331887639,0,0,0,0
IND66087,Daniel Ray,48,20927,2017-07-22,Shawn Long,American,Account Coordinator,High,Jade,129188.72,48889.95,1,7174.28,118555.03,1234872.76,475822.53,630804.73,16776.34,847056.39,1,2,3,1,14,mid,0.09600586695587499,0.05553333096315737,10.4160300038216,1.0896941185060294,0,0,0,0
IND94271,Ralph Parker,64,16959,2016-06-16,Ernest Rivera,American,Geologist IV,High,Jade,281404.06,51578.8,3,3347.19,68567.73,315547.38,382481.67,115700.7,904.6,495709.37,3,2,4,1,15,mid,0.21729773127161528,0.011894604463437364,4.601980777225952,4.104030509628502,0,0,0,0
IND13684,Lisa Cunningham,47,19141,2019-09-18,Bruce Butler,Asian,Statistician I,Mid,Gold,42385.16,8084.52,1,2287.96,540733.61,0.0,0.0,0.0,20014.07,308688.63,3,1,1,1,1,low,7.713310880310036,0.05398021255599336,0.0,0.07838454857950378,1,1,0,1
IND19447,Jimmy Warren,36,17367,2015-05-13,Ernest Rivera,European,Accounting Assistant III,High,Jade,143843.29,17099.12,1,2546.84,283138.0,1601165.63,785087.67,136357.33,18521.6,177708.12,3,2,1,2,2,mid,0.17683242415287642,0.017705657193285436,5.65507146460358,0.5080324417491385,0,0,0,0
IND70647,Sandra Schmidt,23,38188,1999-08-20,Dennis Ruiz,Australian,VP Quality Control,Low,Jade,215594.52,7002.19,1,1351.83,733193.01,44044.29,45987.42,18783.6,22722.33,69448.3,3,2,1,1,3,mid,7.713310880310036,0.006270242832376988,0.060071890128805386,0.2940487931083129,1,0,0,1
IND55928,Annie Dunn,55,13258,2006-10-16,Keith Griffin,European,Account Coordinator,High,Silver,444732.64,24804.57,2,5173.23,1463959.28,849591.13,335364.92,356604.7,2051.04,487926.92,1,4,2,1,4,high,1.723133901217714,0.011632224674059846,0.5803379513531702,0.30378757508625,1,0,0,0
IND49649,Scott Evans,64,26950,2001-03-18,Paul Holmes,Asian,Account Representative III,Low,Platinum,62223.13,5403.25,1,1817.38,19043.33,196999.43,154943.37,54451.53,17116.93,462183.45,2,1,2,2,5,low,0.09666692895168821,0.029207466271666725,10.344798921995315,3.2674499014904477,0,0,0,0
IND83150,Jennifer Bailey,26,14661,2009-07-24,James Castillo,American,Associate Professor,Low,Silver,196715.22,8588.72,1,3537.8,48536.46,556830.61,295120.22,290498.53,23872.31,1159400.76,2,2,3,1,6,mid,0.08716557430783918,0.017984373461370336,11.472418848172717,4.052937028103471,0,0,0,0
IND86236,Cheryl Hunter,17,38354,2001-02-21,Phillip Peters,European,Systems Administrator II,Mid,Gold,310375.37,4999.28,1,3255.6,112540.47,1312646.53,399501.12,845800.94,85558.53,1600952.63,1,4,3,1,7,high,0.08573554825476472,0.010489234340697736,11.663773203863702,2.757900044687035,0,0,0,0
IND23104,Edward Jackson,61,4088,2002-02-21,Gregory Simmons,European,Software Test Engineer I,High,Silver,238755.41,18611.45,1,4041.82,1129042.77,1505541.47,547469.63,298160.38,17732.43,1508409.47,0,2,3,1,8,mid,0.7499247225983589,0.016928705335185056,1.3334671711918697,0.2114671083616548,0,0,0,0
IND40705,Charles Andrews,24,4579,1995-01-17,Shawn Wallace,European,Engineer I,Mid,Jade,231471.25,34530.6,1,687.65,204679.25,544808.01,442656.51,176381.59,41004.89,771748.99,0,2,3,1,9,mid,0.3756906026846216,0.0029707792956110996,2.6617647237726114,1.1308974840835235,0,0,0,0
IND16827,Louis Edwards,20,25414,2013-04-04,Shawn Wallace,American,Environmental Specialist,Low,Jade,271912.22,47987.28,2,481.8,498543.51,1304703.25,357452.94,284175.09,265.95,2400841.52,1,4,3,1,10,mid,0.3821125682164795,0.0017718953500070896,2.617029850379499,0.5454132167011596,0,0,0,0
IND61808,Andrea Oliver,80,12544,2013-12-22,Samuel Fowler,Asian,Safety Technician I,Mid,Gold,126670.72,39311.0,1,3014.14,347595.64,425301.02,396467.05,298431.56,41444.27,1105772.34,3,3,3,1,11,mid,0.8172932178312359,0.023795080474832062,1.223551074393364,0.36441975979785085,0,0,0,0
IND88808,Beverly Richards,28,29644,2008-01-13,Benjamin Kim,European,Research Associate,High,Jade,135342.1,34214.11,1,5969.94,1170851.54,553783.57,367182.59,272317.05,40414.44,1378300.61,0,3,3,2,12,mid,2.1142764092580855,0.04410999944503595,0.47297505329072287,0.11559287856802676,1,0,0,0
IND63102,Edward Tucker,25,7629,2015-01-02,Nicholas Simmons,Asian,Computer Systems Analyst IV,High,Gold,133539.26,21502.92,2,2129.1,0.0,724809.53,126714.95,353534.72,18185.7,550483.58,0,1,4,2,13,mid,0.0,0.01594362574763687,724809530.0,133539260.0,0,0,0,0
IND12601,Justin Bishop,58,4796,2011-04-13,Bruce Butler,Asian,Software Test Engineer I,High,Platinum,168781.14,66158.9,1,131.2,1150087.28,1056468.66,215605.85,251540.16,74636.38,3207843.85,1,4,4,2,14,mid,1.0886146673876587,0.0007773380320968442,0.9185986815551958,0.14675507049625394,1,0,0,0
IND82367,Anthony Campbell,67,32900,2017-01-11,Jesse Evans,Australian,Web Developer III,High,Platinum,329938.29,23935.52,2,4935.2,320711.89,603889.38,578008.4,313159.78,41533.79,467754.0,0,4,1,1,15,high,0.5310772139575013,0.01495794860621376,1.8829653559680455,1.028768496768958,0,0,0,0
IND25359,Antonio Moreno,63,17167,2014-05-02,Nicholas Simmons,European,Developer IV,Mid,Silver,312138.72,50900.4,1,4689.5,642511.3,1136736.21,329055.22,255466.51,70299.88,2739484.57,3,2,2,2,16,high,0.565224626243564,0.015023768871020653,1.7692081185666177,0.4858104744837787,0,0,0,0
IND18267,Kevin Mcdonald,21,40243,2011-03-23,Nicholas Simmons,American,Data Coordiator,High,Jade,214088.86,45225.68,1,9075.06,1117489.89,393421.82,106604.62,79496.59,36316.25,289815.53,1,4,3,2,17,mid,2.8404369822689626,0.04238922080117004,0.3520585046616767,0.19158013126044468,1,0,0,0
IND87428,Diane Mccoy,58,18989,2011-06-10,Stephen Payne,European,Media Manager IV,High,Gold,441082.48,27620.74,2,1212.17,748824.44,1119155.41,395563.55,654609.43,46764.16,1633122.54,1,3,4,1,18,high,0.6690978148699672,0.002748170812070861,1.4945497886065926,0.5890332310881397,0,0,0,0
IND58778,Mildred Hansen,51,12017,2002-04-02,Nicholas Simmons,European,Health Coach III,Low,Jade,158330.42,59844.16,2,5084.35,604161.37,270036.51,191638.81,219513.55,19726.03,1227061.51,3,5,1,1,19,mid,2.2373321583909815,0.03211227487356962,0.4469608997891393,0.26206644052388445,1,0,0,0
IND40038,Kimberly Young,35,25572,1999-01-25,Raymond Alexander,African,Junior Executive,High,Jade,100215.75,25225.0,2,974.1,523111.2,22559.04,12783.46,18114.91,5793.3,118789.2,1,2,1,2,20,mid,7.713310880310036,0.009720028940360882,0.04312475044861446,0.19157637956981924,1,0,0,1
IND76909,Frank Fox,68,15123,1996-08-24,Nicholas Simmons,Asian,Automation Specialist IV,Mid,Jade,402994.13,18494.84,2,987.71,1714321.78,2047305.69,1716707.57,569224.09,82132.6,3119550.93,3,4,1,1,21,high,0.8373550601340072,0.0024509289938021454,1.194236527057227,0.23507496344410037,0,0,0,0
IND62606,Andrew Rodriguez,46,18166,2021-02-13,Dennis Ruiz,American,Analyst Programmer,Low,Platinum,70434.0,29576.96,3,4446.19,410803.14,475859.82,333648.84,198384.32,23860.13,990659.81,0,2,2,2,22,low,0.8632860390203022,0.06312562025263906,1.1583646094857878,0.17145438525261908,0,0,0,0
IND51619,Jacqueline Stephens,65,37029,2007-07-12,Anthony Simpson,American,Senior Financial Analyst,Low,Jade,426222.38,25667.88,2,7175.73,1282622.98,1003542.58,558575.58,322175.04,70054.89,1080812.04,2,3,2,1,1,high,1.278095224142761,0.016835648055750503,0.7824143141561254,0.33230527311127295,1,0,0,0
IND65893,Ernest Dunn,80,23860,2019-10-16,Mark Montgomery,European,Accountant IV,High,Gold,326034.01,14790.87,2,6771.98,1331344.71,1020870.62,938731.6,225295.58,41971.62,1218304.73,2,4,3,2,2,high,1.3041267743564537,0.020770777806981614,0.7667966166577576,0.24489075391684945,1,0,0,0
IND95530,Raymond Warren,37,27979,2014-12-28,Stephen Payne,American,Developer IV,Mid,Jade,129752.45,5854.88,1,1335.65,315975.65,12299.17,11004.52,12899.02,10561.94,295619.23,2,2,3,1,3,mid,7.713310880310036,0.01029383252267042,0.038924423325264385,0.4106406604096212,1,0,0,1
IND89861,John Coleman,51,10652,1996-01-17,Paul Holmes,European,Editor,High,Gold,401797.9,34974.18,1,4459.54,1464990.62,1484238.17,766856.39,549910.24,1841.94,1513425.38,2,3,3,1,4,high,0.9870320334188469,0.011098962908718629,1.01313834281537,0.2742665340244523,0,0,0,0
IND92174,Carolyn Reid,57,20617,2021-05-25,Roger Alexander,Asian,Accounting Assistant I,Mid,Gold,354870.29,18874.44,1,5838.33,861398.58,495556.41,282351.91,349713.0,34401.87,352937.26,2,3,3,1,8,high,1.7382452549887404,0.016452011194140793,0.5752928097753622,0.4119699031637945,1,0,0,0
